# Constructed from biom file
#OTU ID	100bk.effective.fastq	100rh.effective.fastq	1020bk.effective.fastq	1020rh.effective.fastq	1028bk.effective.fastq	1028rh.effective.fastq	102li.effective.fastq	102lo.effective.fastq	102ri.effective.fastq	102ro.effective.fastq	1032li.effective.fastq	1032lo.effective.fastq	1032ri.effective.fastq	1032ro.effective.fastq	1034bk.effective.fastq	1034rh.effective.fastq	1040bk.effective.fastq	1040rh.effective.fastq	1048bk.effective.fastq	1048rh.effective.fastq	104bk.effective.fastq	104rh.effective.fastq	1058li.effective.fastq	1058lo.effective.fastq	1058ri.effective.fastq	1058ro.effective.fastq	1064li.effective.fastq	1064lo.effective.fastq	1064ri.effective.fastq	1064ro.effective.fastq	106bk.effective.fastq	106rh.effective.fastq	1080bk.effective.fastq	1080rh.effective.fastq	1086li.effective.fastq	1086lo.effective.fastq	1086ri.effective.fastq	1086ro.effective.fastq	1088bk.effective.fastq	1088rh.effective.fastq	108li.effective.fastq	108lo.effective.fastq	108ri.effective.fastq	108ro.effective.fastq	1092bk.effective.fastq	1092rh.effective.fastq	1096li.effective.fastq	1096lo.effective.fastq	1096ri.effective.fastq	1096ro.effective.fastq	1098bk.effective.fastq	1098rh.effective.fastq	1106bk.effective.fastq	1106rh.effective.fastq	1107li.effective.fastq	1107lo.effective.fastq	1107ri.effective.fastq	1107ro.effective.fastq	1108li.effective.fastq	1108lo.effective.fastq	1108ri.effective.fastq	1108ro.effective.fastq	1114li.effective.fastq	1114lo.effective.fastq	1114ri.effective.fastq	1114ro.effective.fastq	1120bk.effective.fastq	1120rh.effective.fastq	1124li.effective.fastq	1124lo.effective.fastq	1124ri.effective.fastq	1124ro.effective.fastq	1126li.effective.fastq	1126lo.effective.fastq	1126ri.effective.fastq	1126ro.effective.fastq	1132bk.effective.fastq	1132rh.effective.fastq	1134li.effective.fastq	1134lo.effective.fastq	1134ri.effective.fastq	1134ro.effective.fastq	1144li.effective.fastq	1144lo.effective.fastq	1144ri.effective.fastq	1144ro.effective.fastq	118li.effective.fastq	118lo.effective.fastq	118ri.effective.fastq	118ro.effective.fastq	124li.effective.fastq	124lo.effective.fastq	124ri.effective.fastq	124ro.effective.fastq	126li.effective.fastq	126lo.effective.fastq	126ri.effective.fastq	126ro.effective.fastq	128bk.effective.fastq	128rh.effective.fastq	132bk.effective.fastq	132rh.effective.fastq	20bk.effective.fastq	20rh.effective.fastq	22li.effective.fastq	22lo.effective.fastq	22ri.effective.fastq	22ro.effective.fastq	24bk.effective.fastq	24rh.effective.fastq	28bk.effective.fastq	28rh.effective.fastq	36li.effective.fastq	36lo.effective.fastq	36ri.effective.fastq	36ro.effective.fastq	40bk.effective.fastq	40rh.effective.fastq	50li.effective.fastq	50lo.effective.fastq	50ri.effective.fastq	50ro.effective.fastq	62bk.effective.fastq	62rh.effective.fastq	70li.effective.fastq	70lo.effective.fastq	70ri.effective.fastq	70ro.effective.fastq	74li.effective.fastq	74lo.effective.fastq	74ri.effective.fastq	74ro.effective.fastq	84bk.effective.fastq	84rh.effective.fastq	86li.effective.fastq	86lo.effective.fastq	86ri.effective.fastq	86ro.effective.fastq	92bk.effective.fastq	92rh.effective.fastq	96li.effective.fastq	96lo.effective.fastq	96ri.effective.fastq	96ro.effective.fastq
730ba949009f4edc9546d497b01ec04f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	0.0	0.0	681.0	543.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	20923.0	0.0	0.0	23.0	351.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	0.0	0.0	0.0	77.0	0.0	873.0	0.0	0.0	0.0	0.0	24.0	635.0	0.0	0.0	0.0	0.0	0.0	36.0	242.0	26048.0	0.0	50.0	31.0	26051.0	0.0	0.0	588.0	1189.0	0.0	164.0	0.0	48.0	0.0	492.0	0.0	25.0	9.0	427.0	0.0	112.0	0.0	42.0	116.0	547.0	0.0	17.0	36.0	73.0	0.0	29.0	18.0	114.0	0.0	0.0	120.0	291.0	0.0	0.0	38.0	2647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	22.0	1384.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	823.0	0.0	0.0	0.0	43.0	28.0	69.0	0.0	0.0	0.0	0.0	12.0	587.0	0.0	13.0	515.0	4237.0	0.0	0.0	0.0	49.0	13.0	991.0	0.0	0.0	0.0	233.0	0.0	4969.0
b7b7cd5f2fcabbfa2d0f3f3e597c95bf	1539.0	1541.0	2319.0	1965.0	2064.0	1428.0	53.0	13.0	0.0	36.0	61.0	77.0	10.0	88.0	1537.0	2208.0	1869.0	2409.0	2298.0	2410.0	2113.0	2258.0	52.0	41.0	0.0	17.0	75.0	41.0	0.0	56.0	1956.0	2410.0	2267.0	2454.0	81.0	0.0	0.0	96.0	2109.0	1879.0	43.0	595.0	0.0	33.0	2160.0	1999.0	82.0	58.0	4.0	26.0	2028.0	2091.0	1796.0	2186.0	50.0	62.0	71.0	9.0	52.0	94.0	34.0	17.0	56.0	66.0	0.0	6.0	2173.0	1795.0	94.0	63.0	7.0	104.0	71.0	82.0	2.0	41.0	2048.0	1601.0	403.0	56.0	0.0	98.0	216.0	50.0	0.0	235.0	16.0	79.0	7.0	34.0	22.0	72.0	0.0	24.0	22.0	70.0	0.0	341.0	1414.0	1522.0	1195.0	1495.0	1320.0	1369.0	24.0	82.0	0.0	45.0	1231.0	1237.0	1356.0	1801.0	56.0	42.0	46.0	124.0	1333.0	1790.0	28.0	64.0	0.0	69.0	1947.0	2252.0	63.0	132.0	0.0	45.0	72.0	178.0	0.0	27.0	1305.0	1777.0	76.0	78.0	0.0	102.0	1479.0	1468.0	73.0	162.0	0.0	47.0
0674d44342e90601107700b5cd3de8e8	7796.0	2565.0	1429.0	1177.0	869.0	747.0	34.0	75.0	0.0	7.0	73.0	54.0	0.0	5.0	593.0	659.0	796.0	755.0	545.0	455.0	1396.0	863.0	63.0	37.0	0.0	0.0	76.0	52.0	0.0	0.0	879.0	839.0	714.0	766.0	82.0	1270.0	0.0	0.0	522.0	512.0	39.0	246.0	0.0	3.0	965.0	582.0	34.0	49.0	0.0	0.0	570.0	497.0	237.0	213.0	56.0	22.0	0.0	0.0	53.0	79.0	8.0	0.0	45.0	39.0	0.0	0.0	634.0	214.0	22.0	96.0	0.0	0.0	11.0	54.0	0.0	0.0	778.0	331.0	794.0	14.0	0.0	0.0	800.0	52.0	0.0	0.0	0.0	7.0	0.0	0.0	70.0	63.0	0.0	0.0	143.0	73.0	0.0	30.0	2969.0	2955.0	3130.0	3562.0	2264.0	3412.0	132.0	61.0	0.0	17.0	3021.0	2623.0	3384.0	2858.0	58.0	63.0	9.0	0.0	2822.0	3403.0	37.0	55.0	0.0	4.0	1444.0	1473.0	53.0	51.0	0.0	6.0	59.0	48.0	3.0	10.0	3078.0	2956.0	22.0	54.0	0.0	27.0	2615.0	2559.0	39.0	82.0	0.0	5.0
a12f060514c7babe754e8ea2de022d3e	1360.0	1267.0	1849.0	1641.0	1907.0	1460.0	45.0	468.0	169.0	50.0	82.0	50.0	0.0	101.0	1626.0	2056.0	1588.0	2037.0	2381.0	2125.0	1734.0	1565.0	84.0	56.0	0.0	84.0	62.0	50.0	0.0	24.0	1713.0	1848.0	1644.0	1961.0	112.0	0.0	0.0	56.0	2120.0	1433.0	37.0	300.0	0.0	28.0	1747.0	1902.0	54.0	42.0	15.0	0.0	1660.0	1903.0	1647.0	1998.0	64.0	94.0	38.0	45.0	53.0	69.0	41.0	0.0	40.0	65.0	0.0	54.0	1817.0	1482.0	59.0	66.0	0.0	20.0	66.0	54.0	0.0	0.0	1820.0	1298.0	268.0	41.0	0.0	83.0	169.0	135.0	0.0	123.0	0.0	64.0	0.0	35.0	0.0	63.0	0.0	48.0	32.0	66.0	0.0	254.0	1526.0	1484.0	1294.0	1793.0	1343.0	1960.0	33.0	52.0	0.0	91.0	1015.0	1178.0	1213.0	1475.0	69.0	120.0	32.0	100.0	1341.0	1774.0	45.0	59.0	0.0	36.0	2413.0	1534.0	51.0	115.0	0.0	68.0	50.0	122.0	17.0	129.0	1132.0	1363.0	51.0	76.0	0.0	68.0	1649.0	1368.0	34.0	74.0	0.0	38.0
3b979b0325b8fc4e51aee71b19788b3f	602.0	1643.0	1589.0	2077.0	1586.0	1367.0	27.0	10.0	5.0	440.0	55.0	26.0	0.0	0.0	3139.0	1357.0	1348.0	1023.0	1222.0	1419.0	1000.0	1603.0	46.0	26.0	11.0	433.0	43.0	79.0	0.0	0.0	1150.0	1956.0	894.0	947.0	45.0	0.0	7.0	0.0	1270.0	1354.0	38.0	202.0	6.0	0.0	1394.0	2796.0	25.0	22.0	16.0	0.0	1871.0	2752.0	1421.0	2048.0	21.0	27.0	31.0	0.0	34.0	40.0	37.0	0.0	69.0	25.0	20.0	0.0	2121.0	1468.0	91.0	29.0	0.0	0.0	53.0	111.0	12.0	0.0	2473.0	2001.0	211.0	45.0	0.0	0.0	155.0	40.0	35.0	440.0	7.0	54.0	19.0	0.0	33.0	55.0	0.0	0.0	16.0	76.0	45.0	0.0	1084.0	2169.0	2132.0	1509.0	1705.0	1775.0	25.0	54.0	0.0	330.0	721.0	1623.0	980.0	1400.0	65.0	36.0	43.0	352.0	805.0	1051.0	30.0	0.0	0.0	0.0	684.0	724.0	32.0	80.0	0.0	537.0	28.0	0.0	10.0	0.0	665.0	751.0	22.0	58.0	0.0	1877.0	530.0	926.0	11.0	0.0	0.0	0.0
b46f8707f54040eb051ce0962977d798	1055.0	1124.0	1728.0	1835.0	1493.0	1216.0	49.0	17.0	0.0	33.0	74.0	54.0	0.0	88.0	1337.0	2123.0	1521.0	1905.0	1722.0	1623.0	1461.0	1459.0	58.0	0.0	0.0	0.0	78.0	53.0	0.0	29.0	1505.0	1725.0	1635.0	2075.0	101.0	0.0	0.0	0.0	1511.0	1463.0	50.0	278.0	9.0	29.0	1282.0	1609.0	78.0	60.0	0.0	23.0	1304.0	1595.0	1489.0	2074.0	61.0	63.0	43.0	0.0	81.0	84.0	47.0	5.0	53.0	70.0	0.0	0.0	1404.0	1443.0	103.0	66.0	0.0	47.0	67.0	74.0	3.0	8.0	1391.0	1448.0	152.0	56.0	0.0	54.0	178.0	91.0	5.0	55.0	0.0	59.0	0.0	47.0	13.0	59.0	2.0	39.0	34.0	54.0	0.0	152.0	977.0	1223.0	1163.0	1569.0	883.0	1142.0	0.0	53.0	0.0	41.0	1174.0	945.0	1049.0	1242.0	76.0	52.0	43.0	0.0	1019.0	1130.0	28.0	63.0	0.0	28.0	1388.0	1772.0	78.0	81.0	0.0	46.0	63.0	136.0	0.0	38.0	923.0	1184.0	59.0	42.0	0.0	82.0	1167.0	1120.0	48.0	92.0	0.0	26.0
ca935fd3c54a819101f2d84fd32b9009	927.0	395.0	679.0	412.0	707.0	456.0	17.0	459.0	581.0	132.0	17.0	44.0	61.0	149.0	1960.0	645.0	552.0	681.0	494.0	547.0	511.0	668.0	8.0	47.0	40.0	165.0	17.0	56.0	41.0	183.0	1441.0	599.0	764.0	822.0	28.0	42.0	0.0	189.0	510.0	775.0	18.0	181.0	10.0	1836.0	585.0	914.0	20.0	32.0	0.0	1687.0	497.0	768.0	479.0	732.0	14.0	8.0	19.0	14591.0	19.0	48.0	17.0	1463.0	17.0	33.0	62.0	2770.0	696.0	577.0	28.0	26.0	8.0	467.0	15.0	71.0	9.0	58.0	634.0	529.0	143.0	37.0	50.0	222.0	70.0	30.0	6.0	86.0	0.0	172.0	0.0	78.0	36.0	27.0	25.0	323.0	18.0	54.0	0.0	486.0	681.0	1229.0	607.0	417.0	425.0	558.0	0.0	25.0	80.0	3388.0	520.0	310.0	676.0	343.0	13.0	28.0	14.0	335.0	412.0	457.0	12.0	60.0	67.0	83.0	472.0	372.0	9.0	35.0	6.0	119.0	13.0	35.0	76.0	221.0	543.0	537.0	13.0	40.0	13.0	234.0	830.0	335.0	14.0	67.0	7.0	1277.0
980ff429627123a6d28207e6d396139f	63.0	0.0	298.0	0.0	139.0	0.0	0.0	10520.0	0.0	0.0	0.0	1553.0	0.0	15.0	244.0	0.0	270.0	0.0	85.0	0.0	273.0	0.0	0.0	187.0	0.0	0.0	0.0	1227.0	0.0	0.0	180.0	0.0	139.0	0.0	0.0	504.0	0.0	0.0	105.0	0.0	0.0	5826.0	0.0	0.0	44.0	0.0	0.0	323.0	0.0	0.0	230.0	0.0	140.0	0.0	0.0	373.0	0.0	0.0	0.0	1367.0	0.0	15.0	0.0	295.0	0.0	0.0	111.0	0.0	0.0	662.0	0.0	0.0	0.0	871.0	0.0	0.0	31.0	0.0	421.0	1086.0	0.0	18.0	60.0	1532.0	0.0	66.0	0.0	2246.0	0.0	0.0	188.0	2331.0	0.0	0.0	0.0	878.0	0.0	23.0	142.0	580.0	16.0	56.0	278.0	30.0	27.0	5334.0	0.0	56.0	91.0	37.0	240.0	0.0	0.0	2122.0	0.0	17.0	294.0	0.0	0.0	4867.0	0.0	0.0	94.0	0.0	0.0	7425.0	0.0	40.0	0.0	1398.0	0.0	0.0	140.0	0.0	0.0	2983.0	0.0	0.0	142.0	0.0	0.0	3006.0	0.0	0.0
599615eea533516886ba4ef4f4ff08dd	701.0	989.0	1265.0	916.0	948.0	902.0	16.0	16.0	6.0	11.0	25.0	15.0	0.0	57.0	981.0	1442.0	1070.0	1103.0	1237.0	1125.0	1271.0	835.0	29.0	23.0	0.0	4.0	44.0	22.0	0.0	9.0	1013.0	1344.0	1187.0	1419.0	33.0	468.0	0.0	9.0	1376.0	1511.0	22.0	208.0	5.0	14.0	930.0	1195.0	27.0	38.0	3.0	3.0	917.0	1156.0	838.0	1521.0	27.0	24.0	6.0	13.0	30.0	39.0	25.0	0.0	31.0	23.0	0.0	0.0	1156.0	1005.0	46.0	25.0	0.0	0.0	50.0	41.0	0.0	14.0	1096.0	961.0	116.0	11.0	0.0	35.0	132.0	27.0	0.0	57.0	4.0	26.0	0.0	31.0	13.0	34.0	0.0	40.0	27.0	28.0	4.0	110.0	963.0	930.0	796.0	798.0	764.0	624.0	31.0	25.0	0.0	27.0	852.0	751.0	809.0	988.0	31.0	51.0	17.0	15.0	847.0	902.0	12.0	28.0	0.0	12.0	1026.0	826.0	35.0	28.0	0.0	13.0	25.0	54.0	0.0	16.0	667.0	871.0	24.0	22.0	34.0	81.0	930.0	837.0	37.0	27.0	3.0	22.0
fdce269e28b4db5da19c938b3b5ac9db	2796.0	2181.0	120.0	172.0	237.0	233.0	29.0	20.0	0.0	10.0	34.0	22.0	0.0	0.0	173.0	364.0	124.0	342.0	14.0	43.0	228.0	343.0	39.0	35.0	0.0	0.0	51.0	36.0	0.0	0.0	216.0	321.0	125.0	340.0	76.0	0.0	0.0	0.0	112.0	230.0	19.0	26.0	0.0	0.0	180.0	234.0	0.0	41.0	0.0	0.0	8.0	35.0	10.0	50.0	26.0	0.0	0.0	0.0	39.0	46.0	4.0	6.0	42.0	29.0	5.0	0.0	115.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	5.0	574.0	0.0	2.0	0.0	267.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	29.0	0.0	7.0	37.0	37.0	0.0	0.0	2408.0	2393.0	2120.0	2495.0	2228.0	2124.0	36.0	101.0	0.0	0.0	2469.0	1750.0	2714.0	2818.0	23.0	96.0	0.0	177.0	2528.0	2700.0	18.0	39.0	0.0	39.0	234.0	336.0	33.0	25.0	0.0	0.0	31.0	0.0	0.0	0.0	2494.0	2594.0	0.0	36.0	4.0	36.0	2282.0	2322.0	31.0	40.0	0.0	24.0
10bc456cf658e1678e17b7e75b8af7ac	683.0	638.0	859.0	936.0	890.0	587.0	40.0	1446.0	7.0	68.0	38.0	42.0	12.0	71.0	894.0	685.0	958.0	814.0	717.0	1212.0	828.0	640.0	31.0	0.0	17.0	358.0	37.0	45.0	9.0	15.0	859.0	703.0	778.0	740.0	35.0	0.0	0.0	15.0	1560.0	1066.0	23.0	290.0	18.0	193.0	633.0	1005.0	44.0	68.0	7.0	41.0	882.0	617.0	572.0	1113.0	28.0	38.0	46.0	0.0	66.0	163.0	36.0	50.0	35.0	81.0	15.0	179.0	901.0	552.0	31.0	46.0	5.0	126.0	31.0	40.0	0.0	19.0	1189.0	982.0	244.0	49.0	0.0	31.0	127.0	69.0	0.0	45.0	6.0	67.0	4.0	67.0	34.0	73.0	8.0	263.0	31.0	147.0	0.0	173.0	728.0	570.0	1091.0	907.0	835.0	563.0	28.0	82.0	24.0	167.0	480.0	547.0	633.0	880.0	30.0	45.0	31.0	0.0	833.0	649.0	17.0	64.0	25.0	59.0	694.0	625.0	32.0	154.0	0.0	87.0	25.0	128.0	23.0	44.0	719.0	409.0	38.0	85.0	13.0	110.0	529.0	2279.0	17.0	129.0	11.0	108.0
148fd0da193553b9308a7f565ba39914	662.0	698.0	1053.0	839.0	990.0	623.0	25.0	597.0	14.0	24.0	27.0	13.0	0.0	62.0	773.0	973.0	799.0	959.0	1158.0	1085.0	939.0	897.0	28.0	15.0	7.0	13.0	38.0	21.0	6.0	24.0	883.0	1092.0	1149.0	995.0	40.0	219.0	6.0	39.0	875.0	922.0	24.0	220.0	0.0	12.0	955.0	932.0	56.0	25.0	0.0	0.0	792.0	783.0	963.0	960.0	17.0	26.0	18.0	0.0	23.0	38.0	10.0	6.0	25.0	15.0	0.0	0.0	1002.0	827.0	42.0	17.0	0.0	106.0	15.0	26.0	0.0	10.0	745.0	746.0	326.0	15.0	0.0	51.0	147.0	25.0	0.0	88.0	6.0	26.0	0.0	14.0	19.0	31.0	0.0	19.0	22.0	30.0	7.0	114.0	634.0	717.0	529.0	604.0	688.0	536.0	16.0	22.0	3.0	0.0	508.0	642.0	568.0	728.0	15.0	26.0	21.0	19.0	619.0	881.0	24.0	61.0	0.0	12.0	762.0	1288.0	27.0	14.0	5.0	23.0	27.0	84.0	0.0	15.0	661.0	725.0	35.0	37.0	0.0	32.0	741.0	790.0	16.0	29.0	0.0	14.0
6fd6634eae7d5f18508d6f7bc8cd5ec9	672.0	639.0	1173.0	951.0	844.0	677.0	0.0	0.0	0.0	0.0	34.0	29.0	0.0	22.0	1053.0	1658.0	728.0	1219.0	923.0	1003.0	815.0	936.0	23.0	20.0	0.0	0.0	40.0	37.0	0.0	0.0	949.0	1207.0	820.0	838.0	39.0	0.0	0.0	0.0	690.0	756.0	21.0	103.0	0.0	0.0	831.0	1050.0	41.0	24.0	0.0	0.0	802.0	821.0	592.0	1368.0	16.0	33.0	17.0	0.0	0.0	42.0	16.0	0.0	23.0	23.0	0.0	0.0	1139.0	696.0	31.0	22.0	0.0	0.0	39.0	38.0	0.0	0.0	944.0	699.0	125.0	21.0	0.0	0.0	87.0	40.0	0.0	16.0	0.0	35.0	0.0	0.0	14.0	35.0	0.0	0.0	0.0	32.0	0.0	89.0	859.0	711.0	809.0	869.0	699.0	800.0	17.0	45.0	0.0	26.0	547.0	731.0	771.0	911.0	37.0	28.0	17.0	0.0	666.0	749.0	25.0	31.0	0.0	22.0	954.0	861.0	42.0	27.0	0.0	23.0	19.0	67.0	0.0	19.0	670.0	702.0	33.0	21.0	0.0	35.0	623.0	619.0	31.0	35.0	0.0	23.0
9c9bd7e0e60e0ad5bb0520a16e7f035d	776.0	865.0	788.0	503.0	1192.0	513.0	24.0	974.0	0.0	41.0	25.0	0.0	4.0	54.0	735.0	675.0	689.0	652.0	640.0	795.0	643.0	812.0	33.0	31.0	0.0	8.0	23.0	47.0	0.0	9.0	791.0	743.0	719.0	814.0	11.0	0.0	0.0	0.0	649.0	878.0	25.0	91.0	0.0	28.0	4458.0	769.0	37.0	40.0	0.0	17.0	722.0	778.0	471.0	795.0	39.0	25.0	30.0	0.0	41.0	36.0	16.0	0.0	45.0	45.0	0.0	0.0	821.0	541.0	38.0	78.0	5.0	0.0	0.0	25.0	0.0	0.0	614.0	477.0	183.0	0.0	0.0	0.0	71.0	40.0	0.0	43.0	0.0	45.0	0.0	0.0	30.0	37.0	0.0	17.0	0.0	27.0	0.0	84.0	1170.0	772.0	473.0	473.0	610.0	613.0	0.0	33.0	0.0	101.0	608.0	656.0	1139.0	614.0	30.0	43.0	0.0	43.0	506.0	552.0	21.0	53.0	6.0	23.0	664.0	906.0	29.0	42.0	0.0	37.0	20.0	45.0	4.0	26.0	481.0	1446.0	26.0	52.0	0.0	56.0	687.0	573.0	42.0	0.0	0.0	33.0
7965ea39ef198fe602494195df577c36	712.0	856.0	850.0	726.0	695.0	600.0	11.0	7.0	4.0	14.0	21.0	47.0	0.0	19.0	637.0	849.0	663.0	739.0	655.0	947.0	896.0	725.0	21.0	19.0	0.0	0.0	26.0	26.0	0.0	6.0	947.0	905.0	817.0	710.0	22.0	0.0	0.0	0.0	843.0	703.0	20.0	132.0	0.0	8.0	665.0	836.0	40.0	30.0	0.0	0.0	760.0	631.0	668.0	815.0	23.0	21.0	19.0	0.0	22.0	36.0	13.0	0.0	26.0	21.0	0.0	0.0	604.0	743.0	22.0	17.0	0.0	0.0	23.0	31.0	0.0	0.0	810.0	717.0	95.0	19.0	0.0	5.0	72.0	16.0	4.0	20.0	0.0	24.0	0.0	11.0	7.0	38.0	0.0	13.0	8.0	56.0	0.0	65.0	759.0	824.0	1169.0	569.0	755.0	843.0	8.0	45.0	0.0	14.0	842.0	621.0	811.0	725.0	27.0	30.0	18.0	24.0	757.0	598.0	8.0	38.0	0.0	15.0	996.0	1008.0	21.0	38.0	0.0	9.0	14.0	68.0	0.0	9.0	609.0	559.0	34.0	57.0	0.0	61.0	691.0	792.0	19.0	60.0	0.0	12.0
50b7c399096f8c4a6a099ded685de88b	477.0	874.0	754.0	590.0	787.0	608.0	21.0	8.0	6.0	31.0	13.0	31.0	0.0	41.0	542.0	779.0	725.0	1026.0	991.0	909.0	960.0	666.0	24.0	11.0	0.0	21.0	20.0	0.0	4.0	13.0	687.0	765.0	1054.0	1649.0	36.0	0.0	0.0	33.0	733.0	989.0	15.0	179.0	6.0	35.0	854.0	914.0	32.0	17.0	0.0	9.0	715.0	771.0	633.0	631.0	23.0	20.0	22.0	0.0	20.0	44.0	17.0	12.0	22.0	15.0	0.0	10.0	805.0	764.0	23.0	17.0	0.0	86.0	10.0	23.0	0.0	6.0	906.0	712.0	125.0	13.0	0.0	47.0	68.0	15.0	3.0	63.0	2.0	19.0	3.0	31.0	9.0	23.0	0.0	25.0	11.0	26.0	0.0	138.0	618.0	650.0	673.0	563.0	715.0	554.0	7.0	49.0	0.0	27.0	558.0	425.0	532.0	653.0	23.0	15.0	19.0	9.0	569.0	590.0	12.0	24.0	0.0	31.0	695.0	1385.0	21.0	28.0	0.0	29.0	15.0	69.0	2.0	30.0	570.0	696.0	25.0	36.0	0.0	74.0	644.0	646.0	22.0	24.0	3.0	27.0
6fa78772b1a317fc9e915878942e2d0c	618.0	751.0	859.0	850.0	703.0	590.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	26.0	824.0	902.0	603.0	924.0	793.0	900.0	935.0	704.0	30.0	0.0	0.0	0.0	28.0	37.0	0.0	0.0	1032.0	738.0	740.0	832.0	30.0	0.0	0.0	0.0	815.0	898.0	0.0	147.0	0.0	0.0	679.0	805.0	57.0	0.0	0.0	0.0	683.0	852.0	592.0	777.0	26.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	24.0	0.0	0.0	687.0	739.0	34.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	716.0	691.0	87.0	27.0	0.0	0.0	62.0	0.0	0.0	32.0	0.0	37.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	36.0	0.0	85.0	685.0	769.0	800.0	655.0	780.0	829.0	0.0	0.0	0.0	0.0	572.0	625.0	706.0	714.0	40.0	0.0	25.0	0.0	659.0	615.0	0.0	64.0	0.0	0.0	921.0	1060.0	0.0	33.0	0.0	0.0	0.0	77.0	2.0	0.0	725.0	670.0	0.0	30.0	0.0	33.0	748.0	608.0	0.0	45.0	0.0	0.0
72abe5d2b5fb64d7ae1a963797a2b854	403.0	500.0	434.0	627.0	494.0	561.0	0.0	0.0	0.0	176.0	22.0	0.0	0.0	135.0	733.0	372.0	509.0	423.0	309.0	584.0	553.0	590.0	36.0	0.0	121.0	54.0	22.0	45.0	0.0	108.0	512.0	484.0	351.0	413.0	22.0	209.0	0.0	84.0	425.0	566.0	33.0	111.0	8.0	53.0	379.0	761.0	34.0	35.0	0.0	616.0	639.0	852.0	523.0	797.0	19.0	0.0	28.0	48.0	28.0	0.0	36.0	53.0	43.0	0.0	0.0	6062.0	783.0	486.0	61.0	0.0	31.0	70.0	19.0	23.0	0.0	65.0	653.0	676.0	119.0	49.0	25.0	75.0	144.0	32.0	0.0	184.0	17.0	27.0	0.0	36.0	28.0	87.0	0.0	49.0	0.0	55.0	0.0	430.0	489.0	776.0	994.0	428.0	549.0	330.0	86.0	18.0	129.0	94.0	379.0	546.0	397.0	347.0	33.0	0.0	0.0	88.0	378.0	377.0	31.0	46.0	0.0	556.0	275.0	274.0	17.0	75.0	0.0	47.0	14.0	75.0	0.0	58.0	295.0	314.0	22.0	19.0	0.0	125.0	250.0	360.0	24.0	51.0	35.0	46.0
4c0acc013d89408e02355327d61a6d60	666.0	745.0	826.0	754.0	628.0	463.0	17.0	10.0	0.0	9.0	30.0	29.0	0.0	31.0	877.0	463.0	686.0	535.0	575.0	580.0	835.0	750.0	8.0	33.0	0.0	0.0	18.0	28.0	0.0	10.0	883.0	919.0	631.0	736.0	21.0	0.0	0.0	5.0	730.0	425.0	11.0	192.0	0.0	0.0	1186.0	447.0	22.0	22.0	0.0	0.0	766.0	643.0	479.0	766.0	26.0	13.0	13.0	0.0	8.0	26.0	13.0	4.0	19.0	28.0	0.0	0.0	543.0	403.0	32.0	32.0	0.0	0.0	23.0	34.0	0.0	0.0	597.0	511.0	143.0	18.0	0.0	24.0	87.0	15.0	5.0	32.0	0.0	21.0	0.0	11.0	9.0	38.0	0.0	28.0	4.0	30.0	0.0	75.0	856.0	852.0	751.0	608.0	758.0	684.0	11.0	25.0	0.0	52.0	580.0	588.0	697.0	662.0	28.0	18.0	11.0	23.0	716.0	731.0	10.0	28.0	0.0	22.0	906.0	663.0	14.0	57.0	0.0	9.0	15.0	31.0	0.0	21.0	718.0	814.0	15.0	18.0	0.0	56.0	661.0	753.0	15.0	43.0	0.0	48.0
749e0397b8528a39950c4e59a50f277c	854.0	681.0	682.0	853.0	452.0	326.0	18.0	0.0	0.0	16.0	32.0	13.0	0.0	10.0	487.0	387.0	411.0	505.0	474.0	440.0	711.0	631.0	11.0	19.0	0.0	0.0	29.0	16.0	0.0	0.0	701.0	620.0	541.0	630.0	44.0	0.0	0.0	3.0	427.0	350.0	12.0	110.0	0.0	4.0	459.0	441.0	36.0	22.0	0.0	0.0	435.0	472.0	300.0	263.0	29.0	22.0	0.0	0.0	19.0	24.0	10.0	0.0	8.0	22.0	0.0	0.0	360.0	282.0	17.0	18.0	0.0	0.0	12.0	17.0	0.0	0.0	469.0	496.0	142.0	10.0	4.0	0.0	98.0	24.0	0.0	12.0	6.0	15.0	0.0	6.0	19.0	19.0	0.0	0.0	28.0	24.0	5.0	37.0	833.0	988.0	939.0	1782.0	631.0	1013.0	27.0	28.0	0.0	10.0	856.0	754.0	700.0	981.0	30.0	29.0	9.0	19.0	853.0	1068.0	12.0	37.0	0.0	9.0	727.0	1329.0	23.0	38.0	0.0	7.0	16.0	30.0	0.0	13.0	819.0	931.0	14.0	32.0	0.0	27.0	859.0	801.0	24.0	24.0	0.0	5.0
